,Date,Country,Activity
5051,1930,MEXICO,Others
5052,1930,SOUTH AFRICA,Water sports
5053,1930,MAURITIUS,Water sports
5054,1930,OKINAWA,Others
5055,1930,SOUTH AFRICA,Water sports
5056,1929,AUSTRALIA,Water sports
5057,1929,AUSTRALIA,Water sports
5058,1929,AUSTRALIA,Water sports
5059,1929,AUSTRALIA,Water sports
5060,1929,,Others
5061,1929,AUSTRALIA,Others
5062,1929,KIRIBATI,Others
5063,1929,CUBA,Others
5064,1929,AUSTRALIA,Water sports
5065,1929,SPAIN,Others
5066,1929,AUSTRALIA,Others
5067,1929,USA,Others
5068,1929,MEXICO,Water sports
5069,1929,CAPE VERDE,Others
5070,1929,USA,Others
5071,1929,AUSTRALIA,Water sports
5072,1929,AUSTRALIA,Water sports
5073,1929,AUSTRALIA,Water sports
5074,1929,AUSTRALIA,Others
5075,1929,AUSTRALIA,Others
5076,1929,AUSTRALIA,Water sports
5077,1929,USA,Water sports
5078,1929,AUSTRALIA,Others
5079,1929,AUSTRALIA,Water sports
5080,1929,AUSTRALIA,Water sports
5081,1929,AUSTRALIA,Water sports
5082,1929,AUSTRALIA,Water sports
5083,1929,AUSTRALIA,Water sports
5084,1929,AUSTRALIA,Water sports
5085,1929,NEW ZEALAND,Others
5086,1929,AUSTRALIA,Water sports
5087,1929,TURKEY,Others
5088,1929,FIJI,Water sports
5089,1929,AUSTRALIA,Water sports
5090,1929,AUSTRALIA,Others
5091,1929,USA,Others
5092,1929,AUSTRALIA,Others
5093,1929,USA,Water sports
5094,1928,AUSTRALIA,Water sports
5095,1928,USA,Others
5096,1928,INDIA,Others
5097,1928,USA,Others
5098,1928,PANAMA,Water sports
5099,1928,USA,Others
5100,1928,USA,Others
5101,1928,AUSTRALIA,Water sports
5102,1928,ITALY,Others
5103,1928,USA,Water sports
5104,1928,INDIA,Others
5105,1928,AUSTRALIA,Others
5106,1928,AUSTRALIA,Others
5107,1928,JAMAICA,Water sports
5108,1928,AUSTRALIA,Others
5109,1928,AUSTRALIA,Others
5110,1928,AUSTRALIA,Others
5111,1928,AUSTRALIA,Water sports
5112,1928,COSTA RICA,Water sports
5113,1928,COSTA RICA,Water sports
5114,1928,AUSTRALIA,Others
5115,1928,USA,Water sports
5116,1928,USA,Others
5117,1928,SOUTH AFRICA,Others
5118,1928,SOUTH AFRICA,Water sports
5119,1928,SOUTH AFRICA,Others
5120,1927,SOUTH AFRICA,Water sports
5121,1927,AUSTRALIA,Others
5122,1927,BRAZIL,Others
5123,1927,AUSTRALIA,Others
5124,1927,FIJI,Others
5125,1927,AUSTRALIA,Others
5126,1927,PHILIPPINES,Others
5127,1927,AUSTRALIA,Others
5128,1927,AUSTRALIA,Water sports
5129,1927,AUSTRALIA,Water sports
5130,1927,AUSTRALIA,Water sports
5131,1927,NICARAGUA,Others
5132,1927,AUSTRALIA,Others
5133,1927,NEW ZEALAND,Others
5134,1927,SOUTH AFRICA,Water sports
5135,1927,USA,Water sports
5136,1927,AUSTRALIA,Water sports
5137,1927,AUSTRALIA,Water sports
5138,1927,AUSTRALIA,Water sports
5139,1926,AUSTRALIA,Water sports
5140,1926,AUSTRALIA,Water sports
5141,1926,PAPUA NEW GUINEA,Others
5142,1926,AUSTRALIA,Others
5143,1926,BERMUDA,Others
5144,1926,PAPUA NEW GUINEA,Water sports
5145,1926,USA,Water sports
5146,1926,ITALY,Water sports
5147,1926,USA,Others
5148,1926,USA,Water sports
5149,1926,SPAIN,Others
5150,1926,USA,Water sports
5151,1926,SOUTH ATLANTIC OCEAN,Others
5152,1926,USA,Water sports
5153,1926,AUSTRALIA,Water sports
5154,1926,SOUTH AFRICA,Water sports
5155,1926,AUSTRALIA,Others
5156,1926,MONACO,Others
5157,1926,NEW ZEALAND,Others
5158,1926,SINGAPORE,Water sports
5159,1926,SOUTH AFRICA,Water sports
5160,1925,AUSTRALIA,Others
5161,1925,USA,Others
5162,1925,USA,Others
5163,1925,SPAIN,Others
5164,1925,ENGLAND,Others
5165,1925,USA,Water sports
5166,1925,AUSTRALIA,Others
5167,1925,USA,Others
5168,1925,AUSTRALIA,Others
5169,1925,AUSTRALIA,Water sports
5170,1925,PAPUA NEW GUINEA,Water sports
5171,1925,USA,Water sports
5172,1925,CANADA,Water sports
5173,1925,FIJI,Water sports
5174,1924,MEXICO,Others
5175,1924,PANAMA,Others
5176,1924,USA,Others
5177,1924,FRENCH POLYNESIA,Water sports
5178,1924,AUSTRALIA,Others
5179,1924,USA,Others
5180,1924,ENGLAND,Others
5181,1924,USA,Others
5182,1924,USA,Others
5183,1924,AUSTRALIA,Water sports
5184,1924,PANAMA,Others
5185,1924,AUSTRALIA,Water sports
5186,1924,SOLOMON ISLANDS,Water sports
5187,1924,SPAIN,Others
5188,1924,AUSTRALIA,Others
5189,1924,AUSTRALIA,Others
5190,1924,SOUTH AFRICA,Water sports
5191,1924,SOUTH AFRICA,Water sports
5192,1924,AUSTRALIA,Water sports
5193,1923,AUSTRALIA,Water sports
5194,1923,AUSTRALIA,Others
5195,1923,AUSTRALIA,Others
5196,1923,AUSTRALIA,Others
5197,1923,AUSTRALIA,Others
5198,1923,AUSTRALIA,Others
5199,1923,AUSTRALIA,Water sports
5200,1923,GUYANA,Others
5201,1923,AUSTRALIA,Water sports
5202,1923,AUSTRALIA,Water sports
5203,1923,MEXICO,Others
5204,1923,AUSTRALIA,Others
5205,1923,AUSTRALIA,Water sports
5206,1923,AUSTRALIA,Water sports
5207,1923,USA,Water sports
5208,1923,AUSTRALIA,Others
5209,1923,AUSTRALIA,Water sports
5210,1923,CUBA,Others
5211,1923,USA,Others
5212,1923,PHILIPPINES,Others
5213,1923,USA,Others
5214,1923,USA,Others
5215,1922,USA,Others
5216,1922,AUSTRALIA,Others
5217,1922,BARBADOS,Others
5218,1922,AUSTRALIA,Others
5219,1922,USA,Water sports
5220,1922,ENGLAND,Water sports
5221,1922,USA,Others
5222,1922,USA,Others
5223,1922,USA,Others
5224,1922,JAMAICA,Water sports
5225,1922,SOUTH AFRICA,Water sports
5226,1922,AUSTRALIA,Water sports
5227,1922,JAMAICA,Others
5228,1922,JAMAICA,Others
5229,1922,AUSTRALIA,Others
5230,1922,AUSTRALIA,Water sports
5231,1922,AUSTRALIA,Water sports
5232,1922,IRAQ,Others
5233,1922,AUSTRALIA,Water sports
5234,1922,AUSTRALIA,Others
5235,1922,AUSTRALIA,Water sports
5236,1921,AUSTRALIA,Water sports
5237,1921,AUSTRALIA,Others
5238,1921,AUSTRALIA,Others
5239,1921,FIJI,Water sports
5240,1921,AUSTRALIA,Water sports
5241,1921,AUSTRALIA,Water sports
5242,1921,ENGLAND,Others
5243,1929,AUSTRALIA,Others
5244,1921,PHILIPPINES,Water sports
5245,1921,CUBA,Others
5246,1921,PHILIPPINES,Others
5247,1920,AUSTRALIA,Others
5248,1921,HAITI,Water sports
5249,1920,AUSTRALIA,Others
5250,1920,PHILIPPINES,Others
5251,1920,USA,Water sports
5252,1920,AUSTRALIA,Water sports
5253,1920,USA,Water sports
5254,1920,CANADA,Others
5255,1920,AUSTRALIA,Water sports
5256,1920,AUSTRALIA,Water sports
5257,1920,SOUTH AFRICA,Others
5258,1920,AUSTRALIA,Water sports
5259,1920,AUSTRALIA,Water sports
5260,1920,JAMAICA,Others
5261,1920,NEW ZEALAND,Others
5262,1920,SOUTH AFRICA,Others
5263,1919,AUSTRALIA,Water sports
5264,1919,AUSTRALIA,Water sports
5265,1919,AUSTRALIA,Others
5266,1919,COSTA RICA,Water sports
5267,1919,USA,Water sports
5268,1919,USA,Water sports
5269,1919,USA,Others
5270,1919,AUSTRALIA,Others
5271,1919,AUSTRALIA,Water sports
5272,1919,NEW ZEALAND,Water sports
5273,1919,AUSTRALIA,Others
5274,1919,AUSTRALIA,Others
5275,1919,ITALY,Others
5276,1919,USA,Water sports
5277,1918,USA,Others
5278,1918,SAN DOMINGO,Others
5279,1918,AUSTRALIA,Others
5280,1918,AUSTRALIA,Water sports
5281,1918,AUSTRALIA,Water sports
5282,1917,AUSTRALIA,Water sports
5283,1917,MOZAMBIQUE,Others
5284,1917,USA,Water sports
5285,1917,USA,Others
5286,1917,PANAMA,Water sports
5287,1917,USA,Water sports
5288,1917,IRELAND,Others
5289,1917,USA,Water sports
5290,1917,PHILIPPINES,Water sports
5291,1917,KUWAIT,Water sports
5292,1917,LIBYA,Water sports
5293,1916,AUSTRALIA,Others
5294,1916,AUSTRALIA,Others
5295,1916,AUSTRALIA,Water sports
5296,1916,PANAMA,Others
5297,1916,AUSTRALIA,Water sports
5298,1916,AUSTRALIA,Others
5299,1916,USA,Others
5300,1916,USA,Others
5301,1916,USA,Others
5302,1916,USA,Water sports
5303,1916,USA,Water sports
5304,1916,USA,Water sports
5305,1916,USA,Water sports
5306,1916,USA,Water sports
5307,1916,BAHAMAS,Others
5308,1916,SPAIN,Water sports
5309,1916,PHILIPPINES,Others
5310,1916,USA,Water sports
5311,1916,USA,Water sports
5312,1916,USA,Water sports
5313,1916,ATLANTIC OCEAN,Others
5314,1916,USA,Others
5315,1916,AUSTRALIA,Water sports
5316,1916,AUSTRALIA,Others
5317,1916,AUSTRALIA,Others
5318,1915,AUSTRALIA,Water sports
5319,1915,AUSTRALIA,Others
5320,1914,AUSTRALIA,Others
5321,1915,USA,Others
5322,1915,MEXICO,Others
5323,1915,MEXICO,Others
5324,1915,EGYPT,Others
5325,1915,AUSTRALIA,Water sports
5326,1915,AUSTRALIA,Water sports
5327,1915,NEW ZEALAND,Others
5328,1915,AUSTRALIA,Others
5329,1915,USA,Others
5330,1914,AUSTRALIA,Water sports
5331,1914,SAMOA,Others
5332,1914,JAMAICA,Others
5333,1914,USA,Water sports
5334,1914,CROATIA,Others
5335,1914,USA,Others
5336,1914,CROATIA,Others
5337,1914,MONTENEGRO,Others
5338,1914,AUSTRALIA,Others
5339,1914,NEW CALEDONIA,Water sports
5340,1914,USA,Others
5341,1914,USA,Water sports
5342,1914,GUYANA,Others
5343,1914,USA,Others
5344,1914,AUSTRALIA,Others
5345,1914,AUSTRALIA,Water sports
5346,1914,AUSTRALIA,Others
5347,1914,SOUTH AFRICA,Others
5348,1913,USA,Others
5349,1913,CUBA,Others
5350,1913,NIGERIA,Others
5351,1913,AUSTRALIA,Water sports
5352,1913,USA,Others
5353,1913,CROATIA,Others
5354,1913,USA,Others
5355,1913,USA,Others
5356,1913,ITALY,Others
5357,1913,USA,Others
5358,1913,COSTA RICA,Water sports
5359,1913,USA,Others
5360,1913,AUSTRALIA,Others
5361,1913,SAMOA,Others
5362,1913,AUSTRALIA,Water sports
5363,1913,REUNION,Water sports
5364,1913,REUNION,Water sports
5365,1913,AUSTRALIA,Others
5366,1912,PHILIPPINES,Water sports
5367,1912,USA,Water sports
5368,1912,USA,Water sports
5369,1912,SOLOMON ISLANDS,Others
5370,1912,SOUTH AFRICA,Others
5371,1912,NEW ZEALAND,Water sports
5372,1912,AUSTRALIA,Water sports
5373,1912,AUSTRALIA,Water sports
5374,1912,NEW CALEDONIA,Water sports
5375,1912,AUSTRALIA,Water sports
5376,1912,FIJI,Others
5377,1912,AUSTRALIA,Others
5378,1912,AUSTRALIA,Others
5379,1912,SPAIN,Others
5380,1911,USA,Others
5381,1911,USA,Others
5382,1911,AUSTRALIA,Water sports
5383,1911,USA,Others
5384,1911,USA,Others
5385,1911,USA,Others
5386,1911,SPAIN,Others
5387,1911,USA,Others
5388,1911,SOUTH AFRICA,Others
5389,1911,USA,Others
5390,1911,SOUTH AFRICA,Water sports
5391,1911,NEW ZEALAND,Others
5392,1911,AUSTRALIA,Water sports
5393,1911,AUSTRALIA,Others
5394,1911,USA,Water sports
5395,1911,NEW ZEALAND,Others
5396,1910,CROATIA,Others
5397,1910,AUSTRALIA,Others
5398,1910,NORTH ATLANTIC OCEAN,Others
5399,1910,AUSTRALIA,Others
5400,1910,MEXICO,Water sports
5401,1910,MOZAMBIQUE,Water sports
5402,1910,USA,Others
5403,1910,PANAMA,Others
5404,1910,NEW ZEALAND,Water sports
5405,1910,USA,Water sports
5406,1910,AUSTRALIA,Water sports
5407,1910,AUSTRALIA,Others
5408,1910,USA,Others
5409,1910,PHILIPPINES,Water sports
5410,1909,USA,Others
5411,1909,AUSTRALIA,Others
5412,1909,AUSTRALIA,Others
5413,1909,INDONESIA,Others
5414,1909,USA,Others
5415,1909,USA,Others
5416,1909,USA,Others
5417,1909,USA,Water sports
5418,1909,MEXICO,Others
5419,1909,SOUTH AFRICA,Others
5420,1909,AUSTRALIA,Others
5421,1909,SPAIN,Others
5422,1909,USA,Others
5423,1909,TUNISIA,Water sports
5424,1909,SOUTH AFRICA,Others
5425,1909,,Others
5426,1909,ITALY,Others
5427,1909,AUSTRALIA,Others
5428,1908,SOUTH AFRICA,Water sports
5429,1908,MEXICO,Water sports
5430,1908,AUSTRALIA,Others
5431,1908,USA,Others
5432,1908,SPAIN,Others
5433,1908,SPAIN,Others
5434,1908,CROATIA,Others
5435,1908,EGYPT,Others
5436,1908,USA,Others
5437,1908,PAPUA NEW GUINEA,Others
5438,1908,INDONESIA,Others
5439,1908,USA,Others
5440,1908,USA,Others
5441,1907,AUSTRALIA,Others
5442,1907,AUSTRALIA,Others
5443,1907,CHINA,Others
5444,1907,CHINA,Others
5445,1907,AUSTRALIA,Others
5446,1907,HAITI,Others
5447,1907,USA,Water sports
5448,1907,ENGLAND,Water sports
5449,1907,CROATIA,Water sports
5450,1907,CROATIA,Water sports
5451,1907,CROATIA,Water sports
5452,1907,USA,Others
5453,1907,CROATIA,Water sports
5454,1907,AUSTRALIA,Others
5455,1907,USA,Others
5456,1907,MEXICO,Others
5457,1907,USA,Others
5458,1907,MALTA,Others
5459,1907,PHILIPPINES,Others
5460,1907,NEW ZEALAND,Others
5461,1907,AUSTRALIA,Others
5462,1907,VIETNAM,Others
5463,1907,USA,Others
5464,1906,JAMAICA,Others
5465,1906,USA,Others
5466,1906,USA,Water sports
5467,1906,USA,Water sports
5468,1906,USA,Water sports
5469,1906,INDONESIA,Water sports
5470,1906,INDONESIA,Water sports
5471,1906,AUSTRALIA,Water sports
5472,1906,USA,Others
5473,1906,YEMEN ,Water sports
5474,1906,USA,Others
5475,1906,USA,Water sports
5476,1906,MOZAMBIQUE,Others
5477,1906,INDONESIA,Water sports
5478,1906,AUSTRALIA,Others
5479,1906,AUSTRALIA,Water sports
5480,1906,INDONESIA,Others
5481,1906,AUSTRALIA,Others
5482,1906,NEW ZEALAND,Water sports
5483,1906,AUSTRALIA,Others
5484,1906,SOUTH AFRICA,Others
5485,1905,SOUTH AFRICA,Others
5486,1905,AUSTRALIA,Others
5487,1905,AUSTRALIA,Water sports
5488,1905,USA,Others
5489,1905,EGYPT,Others
5490,1905,USA,Water sports
5491,1905,PHILIPPINES,Others
5492,1905,USA,Others
5493,1905,ITALY,Others
5494,1905,INDONESIA,Others
5495,1905,USA,Others
5496,1905,USA,Water sports
5497,1905,SOUTH AFRICA,Water sports
5498,1905,AUSTRALIA,Others
5499,1905,AUSTRALIA,Others
5500,1905,AUSTRALIA,Others
5501,1905,AUSTRALIA,Others
5502,1905,USA,Others
5503,1904,PHILIPPINES,Others
5504,1904,INDIAN OCEAN,Others
5505,1904,CUBA,Others
5506,1904,CUBA,Others
5507,1904,USA,Others
5508,1904,USA,Water sports
5509,1904,ITALY,Water sports
5510,1904,AUSTRALIA,Water sports
5511,1904,NEW ZEALAND,Water sports
5512,1904,NEW CALEDONIA,Others
5513,1904,REUNION ISLAND,Water sports
5514,1904,USA,Water sports
5515,1904,PHILIPPINES,Others
5516,1904,USA,Water sports
5517,1903,CUBA,Others
5518,1903,USA,Others
5519,1903,FALKLAND ISLANDS,Others
5520,1903,AUSTRALIA,Water sports
5521,1903,MEXICO,Others
5522,1903,AUSTRALIA,Others
5523,1903,AUSTRALIA,Water sports
5524,1903,AUSTRALIA,Others
5525,1903,CRETE,Water sports
5526,1903,USA,Others
5527,1902,NICARAGUA,Water sports
5528,1902,AUSTRALIA,Water sports
5529,1902,USA,Others
5530,1902,ITALY,Water sports
5531,1902,CROATIA,Others
5532,1902,USA,Others
5533,1902,ITALY,Others
5534,1902,USA,Water sports
5535,1902,PHILIPPINES,Others
5536,1902,EGYPT,Water sports
5537,1902,SOUTH AFRICA,Water sports
5538,1902,NEW ZEALAND,Others
5539,1902,AUSTRALIA,Others
5540,1902,SOUTH AFRICA,Others
5541,1902,AUSTRALIA,Water sports
5542,1901,AUSTRALIA,Others
5543,1901,PHILIPPINES,Others
5544,1901,CYPRUS,Water sports
5545,1901,SOUTH AFRICA,Water sports
5546,1901,ITALY,Water sports
5547,1901,YEMEN ,Water sports
5548,1901,PHILIPPINES,Water sports
5549,1901,AUSTRALIA,Others
5550,1901,USA,Others
5551,1900,AUSTRALIA,Others
5552,1900,SOUTH AFRICA,Water sports
5553,1900,SOUTH AFRICA,Water sports
5554,1900,AUSTRALIA,Water sports
5555,1900,USA,Water sports
5556,1900,USA,Others
5557,1900,USA,Others
5558,1900,CROATIA,Water sports
5559,1900,USA,Others
5560,1900,USA,Others
5561,1900,AUSTRALIA,Others
5562,1900,USA,Others
5563,1900,SOUTH AFRICA,Water sports
5564,1899,AUSTRALIA,Others
5565,1899,PHILIPPINES,Others
5566,1899,AUSTRALIA,Others
5567,1899,LIBYA,Water sports
5568,1899,LIBYA,Water sports
5569,1899,MEXICO,Water sports
5570,1899,USA,Others
5571,1899,USA,Water sports
5572,1899,EGYPT ,Others
5573,1899,EGYPT ,Others
5574,1899,EGYPT,Others
5575,1899,BAHAMAS,Others
5576,1899,ITALY,Others
5577,1899,NEW ZEALAND,Others
5578,1899,PHILIPPINES,Water sports
5579,1899,ITALY,Others
5580,1899,AUSTRALIA,Others
5581,1899,SOUTH AFRICA,Others
5582,1899,USA,Others
5583,1899,USA,Others
5584,1898,AUSTRALIA,Others
5585,1898,USA,Others
5586,1898,,Water sports
5587,1898,,Water sports
5588,1898,WEST INDIES,Others
5589,1898,USA,Water sports
5590,1898,AUSTRALIA,Water sports
5591,1898,YEMEN ,Water sports
5592,1898,YEMEN ,Others
5593,1898,CUBA,Water sports
5594,1898,NEW CALEDONIA,Others
5595,1898,FIJI,Others
5596,1898,SRI LANKA,Water sports
5597,1898,CRETE,Water sports
5598,1898,USA,Others
5599,1898,CUBA,Others
5600,1898,JAMAICA,Others
5601,1898,CUBA,Water sports
5602,1898,USA,Others
5603,1898,YEMEN ,Water sports
5604,1898,USA,Others
5605,1897,USA,Others
5606,1897,MEXICO,Water sports
5607,1897,MARSHALL ISLANDS,Others
5608,1897,USA,Others
5609,1897,USA,Others
5610,1897,SOUTH AFRICA,Others
5611,1897,YEMEN ,Others
5612,1897,,Water sports
5613,1897,USA,Others
5614,1897,NEW ZEALAND,Others
5615,1897,EGYPT,Others
5616,1896,AUSTRALIA,Others
5617,1896,NEW ZEALAND,Others
5618,1896,NEW ZEALAND,Others
5619,1896,AUSTRALIA,Water sports
5620,1896,AUSTRALIA,Others
5621,1896,SRI LANKA,Water sports
5622,1896,USA,Others
5623,1896,USA,Others
5624,1896,AUSTRALIA,Others
5625,1896,USA,Water sports
5626,1896,HAITI,Others
5627,1895,AUSTRALIA,Others
5628,1895,BARBADOS,Water sports
5629,1895,AUSTRALIA,Others
5630,1895,CUBA,Others
5631,1895,YEMEN ,Water sports
5632,1895,USA,Others
5633,1895,USA,Water sports
5634,1895,USA,Others
5635,1895,JAPAN,Others
5636,1895,,Water sports
5637,1895,AUSTRALIA,Water sports
5638,1895,BAHAMAS,Others
5639,1895,NEW ZEALAND,Others
5640,1895,SOUTH AFRICA,Others
5641,1895,NEW ZEALAND,Water sports
5642,1895,INDONESIA,Water sports
5643,1895,AUSTRALIA,Water sports
5644,1895,AUSTRALIA,Water sports
5645,1895,PANAMA,Water sports
5646,1895,AUSTRALIA,Others
5647,1894,USA,Others
5648,1894,AUSTRALIA,Others
5649,1894,USA,Water sports
5650,1894,USA,Others
5651,1894,FIJI,Others
5652,1894,USA,Others
5653,1894,USA,Water sports
5654,1894,USA,Water sports
5655,1894,FRANCE,Others
5656,1894,USA,Others
5657,1894,SOUTH AFRICA,Water sports
5658,1894,USA,Others
5659,1894,MEXICO,Others
5660,1894,BURMA,Others
5661,1894,BURMA,Others
5662,1893,INDIA,Others
5663,1893,CROATIA,Others
5664,1893,PHILIPPINES,Others
5665,1893,NIGERIA,Others
5666,1893,LEBANON,Others
5667,1893,FIJI,Water sports
5668,1893,CUBA,Others
5669,1893,SOUTH ATLANTIC OCEAN,Others
5670,1893,AUSTRALIA,Water sports
5671,1893,AUSTRALIA,Water sports
5672,1893,NEW ZEALAND,Others
5673,1893,FRENCH POLYNESIA,Others
5674,1893,EGYPT,Others
5675,1892,ATLANTIC OCEAN,Others
5676,1892,AUSTRALIA,Others
5677,1892,AUSTRALIA,Water sports
5678,1892,USA,Others
5679,1892,FRANCE,Others
5680,1892,CUBA,Others
5681,1892,NEW ZEALAND,Others
5682,1892,BAHAMAS,Others
5683,1892,PACIFIC OCEAN,Water sports
5684,1892,AUSTRALIA,Others
5685,1892,AUSTRALIA,Water sports
5686,1891,AUSTRALIA,Water sports
5687,1891,NEW ZEALAND,Water sports
5688,1891,MARTINIQUE,Others
5689,1891,KIRIBATI,Water sports
5690,1891,CANADA,Others
5691,1891,USA,Others
5692,1891,USA,Others
5693,1891,PARAGUAY,Others
5694,1891,JAMAICA,Others
5695,1890,AUSTRALIA,Water sports
5696,1890,BRITISH NEW GUINEA,Others
5697,1890,ATLANTIC OCEAN,Others
5698,1890,USA,Others
5699,1890,USA,Others
5700,1890,SAMOA,Others
5701,1890,CROATIA,Water sports
5702,1890,PERSIAN GULF,Others
5703,1890,EGYPT,Water sports
5704,1890,SOUTH AFRICA,Others
5705,1890,CEYLON,Water sports
5706,1890,MALTA,Others
5707,1890,AUSTRALIA,Others
5708,1890,INDIA,Water sports
5709,1890,INDIA,Water sports
5710,1890,NEW ZEALAND,Water sports
5711,1890,SOUTH AFRICA,Others
5712,1889,GREECE,Others
5713,1889,AUSTRALIA,Others
5714,1889,USA,Others
5715,1889,INDIA,Water sports
5716,1889,USA,Water sports
5717,1889,USA,Others
5718,1889,AUSTRALIA,Others
5719,1889,USA,Others
5720,1889,SIERRA LEONE,Others
5721,1888,INDIAN OCEAN,Water sports
5722,1888,AUSTRALIA,Water sports
5723,1888,AUSTRALIA,Others
5724,1888,CROATIA,Others
5725,1888,CANADA,Others
5726,1888,USA,Others
5727,1888,JAMAICA,Others
5728,1888,INDIA,Others
5729,1888,CROATIA,Others
5730,1888,AUSTRALIA,Others
5731,1888,AUSTRALIA,Others
5732,1888,NEW ZEALAND,Others
5733,1888,AUSTRALIA,Others
5734,1888,SOUTH AFRICA,Others
5735,1888,LIBYA,Water sports
5736,1887,HONDURAS,Others
5737,1887,AUSTRALIA,Others
5738,1887,USA,Others
5739,1887,BAHAMAS,Others
5740,1887,ITALY,Water sports
5741,1887,CROATIA,Others
5742,1887,,Others
5743,1887,AUSTRALIA,Others
5744,1887,NEW ZEALAND,Water sports
5745,1887,SOUTH AFRICA,Others
5746,1887,BRAZIL,Others
5747,1887,SOUTH AFRICA,Water sports
5748,1887,OCEAN,Others
5749,1886,USA,Others
5750,1886,USA,Others
5751,1886,USA,Others
5752,1886,AUSTRALIA,Others
5753,1886,USA,Others
5754,1886,NEW CALEDONIA,Others
5755,1886,AUSTRALIA,Others
5756,1886,NEW ZEALAND,Others
5757,1886,NEW ZEALAND,Others
5758,1886,AUSTRALIA,Others
5759,1886,AUSTRALIA,Others
5760,1886,SOUTH AFRICA,Water sports
5761,1886,AUSTRALIA,Water sports
5762,1886,SOUTH AFRICA,Water sports
5763,1886,AUSTRALIA,Others
5764,1885,AUSTRALIA,Others
5765,1885,AUSTRALIA,Others
5766,1885,ATLANTIC OCEAN,Others
5767,1885,USA,Others
5768,1885,USA,Others
5769,1885,USA,Others
5770,1885,,Water sports
5771,1885,NEW ZEALAND,Others
5772,1885,SOUTH AFRICA,Others
5773,1884,AUSTRALIA,Others
5774,1884,FRANCE,Others
5775,1884,USA,Others
5776,1884,USA,Others
5777,1884,BRAZIL,Others
5778,1884,SOUTH AFRICA,Water sports
5779,1884,AUSTRALIA,Others
5780,1883,AUSTRALIA,Water sports
5781,1883,USA,Others
5782,1883,URUGUAY,Others
5783,1883,USA,Others
5784,1883,AUSTRALIA,Water sports
5785,1883,GEORGIA,Others
5786,1883,AUSTRALIA,Water sports
5787,1883,AUSTRALIA,Water sports
5788,1883,AUSTRALIA,Others
5789,1883,PACIFIC OCEAN,Others
5790,1883,USA,Others
5791,1883,USA,Others
5792,1883,USA,Others
5793,1882,NEW ZEALAND,Others
5794,1882,NEW ZEALAND,Others
5795,1882,NEW ZEALAND,Others
5796,1882,JAPAN,Others
5797,1882,AUSTRALIA,Others
5798,1882,AUSTRALIA,Water sports
5799,1882,AUSTRALIA,Others
5800,1882,AUSTRALIA,Water sports
5801,1882,AUSTRALIA,Others
5802,1882,ATLANTIC OCEAN,Others
5803,1882,USA,Others
5804,1882,AUSTRALIA,Others
5805,1881,AUSTRALIA,Water sports
5806,1881,USA,Others
5807,1881,USA,Others
5808,1881,,Others
5809,1881,USA,Water sports
5810,1881,,Others
5811,1881,USA,Others
5812,1881,INDIA,Others
5813,1881,ITALY,Others
5814,1880,AUSTRALIA,Water sports
5815,1880,AUSTRALIA,Others
5816,1880,MOZAMBIQUE,Water sports
5817,1880,USA,Others
5818,1880,INDIA,Others
5819,1880,INDIA,Others
5820,1880,MEXICO,Others
5821,1880,INDIA,Others
5822,1880,INDIA,Others
5823,1880,AUSTRALIA,Others
5824,1880,AUSTRALIA,Others
5825,1880,SYRIA,Water sports
5826,1880,USA,Others
5827,1880,SOLOMON ISLANDS,Others
5828,1880,NEW ZEALAND,Others
5829,1879,INDIA,Water sports
5830,1879,AUSTRALIA,Water sports
5831,1879,SPAIN,Others
5832,1879,FIJI,Others
5833,1879,USA,Others
5834,1879,NEW ZEALAND,Others
5835,1879,AUSTRALIA,Others
5836,1879,USA,Others
5837,1878,AUSTRALIA,Others
5838,1878,INDONESIA,Water sports
5839,1878,,Others
5840,1878,USA,Others
5841,1878,SOUTH ATLANTIC OCEAN,Others
5842,1878,SOUTH ATLANTIC OCEAN,Others
5843,1878,USA,Water sports
5844,1878,USA,Water sports
5845,1978,PHILIPPINES,Others
5846,1878,NEW GUINEA,Others
5847,1878,SOUTH AFRICA,Others
5848,1878,BRAZIL,Others
5849,1878,AUSTRALIA,Others
5850,1877,FIJI,Others
5851,1877,AUSTRALIA,Others
5852,1877,AUSTRALIA,Others
5853,1877,AUSTRALIA,Others
5854,1877,INDIAN OCEAN,Others
5855,1877,AUSTRALIA,Others
5856,1877,AUSTRALIA,Others
5857,1877,ITALY,Water sports
5858,1877,FIJI,Others
5859,1877,AUSTRALIA,Others
5860,1877,AUSTRALIA,Others
5861,1877,AUSTRALIA,Water sports
5862,1877,SOUTH AFRICA,Others
5863,1878,INDIA,Others
5864,1876,USA,Others
5865,1876,GREECE,Water sports
5866,1876,USA,Others
5867,1876,AUSTRALIA,Water sports
5868,1876,AUSTRALIA,Others
5869,1876,LEBANON,Water sports
5870,1876,ENGLAND,Others
5871,1876,AUSTRALIA,Water sports
5872,1876,AUSTRALIA,Others
5873,1875,AUSTRALIA,Others
5874,1875,SOUTH AFRICA,Others
5875,1875,NEW ZEALAND,Others
5876,1875,AUSTRALIA,Others
5877,1874,AUSTRALIA,Others
5878,1870,AUSTRALIA,Others
5879,1874,CROATIA,Others
5880,1874,FRANCE,Others
5881,1874,USA,Others
5882,1874,USA,Others
5883,1874,MEXICO,Others
5884,1874,KIRIBATI,Others
5885,1874,,Others
5886,1874,HONDURAS,Others
